date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,dataset,price
20140915T000000,5,2.5,2490,9639,1.0,0,0,4,8,1610,880,1959,0,98040,47.551,-122.22,train,13.674522864663297
20140926T000000,4,3.5,3320,8808,2.0,0,0,3,9,3320,0,2005,0,98075,47.592,-121.989,train,13.574712071411344
20140909T000000,5,2.25,2700,9000,2.0,0,0,5,9,2700,0,1987,0,98007,47.6599,-122.146,train,13.707925347284336
20150503T000000,2,2.5,1770,7155,2.0,1,4,3,8,1770,0,1957,2004,98155,47.7345,-122.285,train,13.976778705560397
20150407T000000,5,2.25,2180,6000,1.0,0,0,4,8,1430,750,1966,0,98007,47.6235,-122.143,train,13.36138027787483
20150115T000000,3,1.5,1060,9711,1.0,0,0,3,7,1060,0,1963,0,98198,47.4095,-122.315,train,12.583995250631936
20150427T000000,3,2.25,2630,12899,2.0,0,0,4,9,2630,0,1966,0,98040,47.5479,-122.233,train,13.805460222110773
20140721T000000,2,1.0,740,6460,1.0,0,0,3,6,740,0,1953,0,98146,47.5077,-122.344,train,12.092343880201831
20140804T000000,3,2.25,2920,6300,1.0,0,0,3,8,1710,1210,1956,0,98177,47.7065,-122.37,train,13.42984807715229
20140708T000000,3,1.0,1060,7920,1.0,0,0,4,7,1060,0,1968,0,98106,47.5649,-122.358,train,12.696185227698622
20141217T000000,3,1.75,1300,8976,1.0,0,0,3,7,1300,0,1967,0,98003,47.3357,-122.305,train,12.371587084007746
20150312T000000,4,2.5,2400,7292,1.0,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,train,12.936033799212835
20141203T000000,4,2.25,1990,8548,2.0,0,0,3,8,1990,0,1973,0,98033,47.667,-122.178,train,12.983101310070822
20140822T000000,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,train,12.487485104968359
20141006T000000,4,2.5,2100,19680,1.5,0,0,3,6,2100,0,1914,0,98055,47.4787,-122.23,train,12.240474072247506
20140918T000000,3,2.0,1340,10200,1.5,0,0,3,7,1340,0,1953,0,98133,47.7756,-122.351,train,12.736553826954605
20140604T000000,4,1.75,2020,7029,1.0,0,0,4,7,1430,590,1979,0,98052,47.6983,-122.127,train,13.184398768323781
20140611T000000,4,1.75,2460,5100,1.5,0,0,5,7,1450,1010,1909,0,98115,47.6782,-122.3,train,13.507625778194974
20150310T000000,4,1.75,2570,8640,1.0,0,0,4,8,2570,0,1958,0,98005,47.5956,-122.172,train,13.544292211543159
20140728T000000,3,2.5,1990,8325,2.0,0,0,4,8,1310,680,1997,0,98034,47.705,-122.201,train,13.287877815881902
20141215T000000,3,2.0,1150,6000,1.0,0,0,5,7,1150,0,1956,0,98178,47.498,-122.263,train,12.439166527697552
20140811T000000,3,2.75,3900,111514,2.0,0,0,3,6,3460,440,1967,2008,98024,47.5621,-121.924,train,12.936033799212835
20150116T000000,3,2.5,2430,5866,2.0,0,0,3,7,2430,0,2009,0,98065,47.5158,-121.871,train,13.06367438105565
20150427T000000,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,1925,0,98103,47.6581,-122.354,train,13.458835614025542
20150420T000000,3,3.75,2930,150945,2.0,0,0,3,8,2930,0,1972,2000,98058,47.4658,-122.115,train,13.63877337946422
20140724T000000,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,47.5985,-122.298,train,12.973863369085885
20140527T000000,3,2.5,1590,2550,3.0,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.393,train,13.098070684835283
20150225T000000,3,1.0,1090,6771,1.5,0,0,3,7,1090,0,1929,0,98106,47.5177,-122.353,train,12.100712129872347
20140717T000000,4,2.25,2140,9377,2.0,0,0,4,8,2140,0,1986,0,98092,47.2649,-122.218,train,12.683858415217964
20150428T000000,3,2.25,1960,12350,1.0,0,0,4,7,1960,0,1961,0,98027,47.5247,-122.052,train,13.17115354157376
20140804T000000,3,1.0,1590,5400,1.0,0,1,3,8,1280,310,1948,0,98118,47.5509,-122.261,train,13.269057756555132
20150403T000000,3,1.0,1500,10730,1.0,0,0,3,7,1000,500,1977,0,98053,47.6385,-121.966,train,12.90669184092882
20141217T000000,3,1.0,1490,5700,1.5,0,0,3,7,1490,0,1916,0,98103,47.6549,-122.331,train,13.26819382561587
20141121T000000,4,2.0,1570,7320,1.0,0,0,4,7,1570,0,1960,0,98007,47.5967,-122.14,train,13.017002861746503
20140911T000000,5,3.0,2970,6500,2.0,0,0,3,9,2970,0,2000,0,98075,47.5973,-122.018,train,13.42984807715229
20140625T000000,3,2.5,1150,887,3.0,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,train,12.570715759118084
20140715T000000,5,1.75,2760,18112,1.0,0,0,3,8,1510,1250,1968,0,98155,47.7363,-122.298,train,13.112313041550827
20150102T000000,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,1987,0,98075,47.5814,-122.05,train,13.422467969854667
20140904T000000,3,1.0,1220,22443,1.0,0,0,4,7,1220,0,1972,0,98001,47.2633,-122.245,train,12.211060187041213
20140804T000000,3,1.75,1850,15170,1.0,0,0,3,7,1850,0,1965,0,98045,47.4991,-121.774,train,12.873902018105829
20140903T000000,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.888,train,13.45166712454693
20140901T000000,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,train,12.992081556341256
20150313T000000,4,2.0,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,train,13.698976741708323
20150327T000000,4,3.25,3890,422096,1.5,0,0,3,9,3150,740,2001,0,98038,47.4125,-121.982,train,13.933293593620657
20140729T000000,4,2.5,5760,32033,2.0,0,4,4,12,4390,1370,1994,0,98177,47.7288,-122.37,train,14.873474448154575
20141105T000000,3,1.75,1210,7000,1.0,0,0,3,7,1210,0,1975,0,98058,47.4572,-122.169,train,12.611537753638338
20140524T000000,4,2.5,3670,7000,2.0,0,0,3,10,3670,0,2005,0,98075,47.5854,-122.08,train,13.617059619240436
20150311T000000,2,1.0,600,1500,1.0,0,0,4,4,600,0,1900,0,98027,47.5289,-122.033,train,11.77528972943772
20140917T000000,3,1.0,940,10500,1.0,0,0,4,7,940,0,1966,0,98034,47.7268,-122.229,train,12.744026936684417
20140714T000000,4,1.75,3140,12519,1.0,0,0,3,7,2320,820,1951,1983,98033,47.6941,-122.173,train,13.279367126213993
20141112T000000,3,2.5,1910,5125,2.0,0,0,3,9,1910,0,2006,0,98029,47.5481,-121.995,train,13.404530269168
20150408T000000,4,1.0,1430,3600,1.0,0,0,3,6,980,450,1947,0,98106,47.5343,-122.355,train,12.560244459250788
20150102T000000,4,3.5,2770,3330,2.0,0,0,3,8,1970,800,2001,0,98052,47.6327,-122.109,train,13.525158256956614
20140829T000000,3,1.0,1200,4000,1.5,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.299,train,12.989974189358584
20140627T000000,2,1.75,1220,15600,1.0,0,0,3,6,1220,0,1972,0,98001,47.2853,-122.265,train,12.28071618852594
20150505T000000,5,3.25,2710,2356,2.0,0,0,3,8,2230,480,2013,0,98027,47.5394,-122.028,train,13.480037821676145
20141226T000000,4,1.0,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,train,11.934919875029603
20150325T000000,2,1.0,1790,15783,1.0,0,0,4,8,1360,430,1959,0,98117,47.691,-122.387,train,13.235692062711331
20140725T000000,3,2.0,1170,5450,1.0,0,0,5,6,1170,0,1902,0,98118,47.5276,-122.273,train,12.468436909997665
20141030T000000,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,train,13.414958361716755
20150501T000000,4,3.25,2880,35315,1.0,0,0,3,11,2270,610,1982,0,98005,47.6587,-122.163,train,13.64709190633931
20150114T000000,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,2005,0,98028,47.7721,-122.241,train,13.23560277301084
20140811T000000,2,1.0,970,4284,1.0,0,0,3,7,970,0,1905,0,98103,47.6667,-122.333,train,13.112313041550827
20150407T000000,3,1.75,2090,8910,1.0,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,train,13.19310139190967
20141204T000000,4,2.5,2630,5701,2.0,0,0,3,7,2630,0,2010,0,98042,47.375,-122.16,train,12.86099861326992
20141001T000000,3,1.75,1900,6334,1.0,0,2,3,8,1450,450,1948,0,98105,47.6675,-122.276,train,13.554145793829866
20140905T000000,3,1.0,910,8658,1.0,0,0,3,7,910,0,1955,0,98155,47.7586,-122.303,train,12.631340380934517
20150402T000000,3,3.25,1550,1280,2.0,0,0,3,9,1220,330,2013,0,98199,47.6493,-122.384,train,13.253391639810733
20140709T000000,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,train,13.235692062711331
20150321T000000,4,2.25,2650,8149,1.0,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,train,13.407542319637992
20140819T000000,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,train,12.230765258120545
20140926T000000,3,3.0,4610,8400,2.0,0,2,3,8,2790,1820,1947,1999,98144,47.5854,-122.292,train,14.034646087880946
20141125T000000,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,1967,0,98059,47.473,-122.149,train,12.154779351142624
20150316T000000,4,2.75,2510,11880,1.0,0,0,5,8,1630,880,1978,0,98006,47.5427,-122.181,train,13.406037428458571
20140811T000000,3,2.5,3150,20189,2.0,0,0,3,10,3150,0,1990,0,98058,47.447,-122.088,train,13.253391639810733
20150506T000000,3,2.5,2620,108464,2.0,0,0,4,8,2620,0,1990,0,98038,47.4583,-122.036,train,12.96453929221076
20141218T000000,4,2.5,3270,45537,2.0,0,0,3,9,3270,0,1993,0,98053,47.6303,-121.984,train,13.507625778194974
20150309T000000,3,1.5,1180,8353,1.0,0,0,3,7,1180,0,1960,0,98155,47.7652,-122.274,train,12.758519943986984
20140929T000000,3,1.0,970,8040,1.0,0,0,3,7,970,0,1956,0,98007,47.603,-122.132,train,12.959844447906553
20150509T000000,4,1.5,1440,3200,1.0,0,1,4,7,960,480,1960,0,98136,47.5269,-122.383,train,13.287029998959563
20150126T000000,4,2.25,2080,15750,1.0,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,train,12.994530005894443
20140905T000000,2,2.25,860,696,2.0,0,0,3,9,860,0,2009,0,98118,47.5663,-122.29,train,12.751299696013497
20140912T000000,3,2.5,1710,1296,3.0,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,train,12.9384405392434
20141230T000000,4,2.5,2420,7200,2.0,0,0,3,9,2420,0,1991,0,98033,47.6893,-122.197,train,13.555443652545467
20140715T000000,5,3.5,3750,9612,1.0,0,2,4,9,2030,1720,1981,0,98006,47.5511,-122.157,train,13.756291198304304
20140801T000000,2,1.0,1080,5000,1.0,0,0,3,7,1080,0,1954,0,98106,47.5682,-122.359,train,12.691580461311874
20141106T000000,2,1.5,1010,10005,2.0,0,0,3,7,1010,0,1981,0,98056,47.5118,-122.189,train,12.644327576461329
20140528T000000,6,2.75,3610,17580,1.0,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,train,13.782987366258714
20150514T000000,5,3.0,3223,6371,2.0,0,0,3,9,3223,0,2014,0,98042,47.3584,-122.163,train,13.080184212344626
20140716T000000,3,1.0,1030,8164,1.0,0,0,4,7,1030,0,1950,0,98133,47.7353,-122.334,train,12.714395139078047
20140529T000000,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.394,train,12.611537753638338
20140708T000000,3,2.25,2790,13791,1.0,0,3,3,8,2790,0,2006,0,98166,47.4389,-122.351,train,13.938612755098257
20150320T000000,4,1.75,2320,7500,1.0,0,0,3,7,1220,1100,1955,0,98133,47.7574,-122.343,train,12.92391243868049
20140520T000000,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,1987,0,98092,47.3029,-122.069,train,12.66032791780777
20140612T000000,2,1.0,1220,17172,1.0,0,0,4,6,1220,0,1947,0,98033,47.6934,-122.163,train,12.821258284620408
20140701T000000,4,1.5,2550,5055,2.0,0,0,4,10,2550,0,1910,0,98112,47.636,-122.301,train,13.766845385982993
20140811T000000,5,3.0,3040,6604,2.0,0,0,3,9,3040,0,2005,0,98106,47.548,-122.356,train,13.197285303921587
20141204T000000,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,1900,0,98103,47.6582,-122.345,train,13.296316684527767
20140527T000000,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,train,13.17115354157376
20141031T000000,4,2.75,2420,39704,1.0,0,0,3,9,2420,0,1985,0,98038,47.4053,-122.03,train,12.821258284620408
20150420T000000,2,2.0,1384,1822,2.0,0,0,3,7,1384,0,1990,0,98028,47.7525,-122.244,train,12.517227074167097
20150320T000000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,train,13.208541073645382
20140529T000000,3,1.75,1940,7313,1.0,0,1,4,8,1440,500,1960,0,98136,47.5239,-122.387,train,13.437174117244362
20141125T000000,1,1.0,1230,9300,1.5,0,0,4,6,1230,0,1918,0,98133,47.7055,-122.348,train,12.765545566117686
20140918T000000,4,1.0,1340,22500,1.5,0,0,3,7,1340,0,1926,0,98168,47.489,-122.316,train,12.524526376648708
20141124T000000,3,1.0,960,8291,1.0,0,0,3,6,960,0,1950,0,98146,47.5006,-122.334,train,11.975400827795172
20140522T000000,3,1.5,1360,885,3.0,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,train,12.791077667470416
20141125T000000,4,2.5,2578,4554,2.0,0,0,3,9,2578,0,2014,0,98092,47.2603,-122.194,train,12.901592010235175
20150423T000000,4,2.25,2340,5300,1.0,0,0,5,8,1700,640,1963,0,98008,47.6202,-122.112,train,13.407542319637992
20140616T000000,3,2.0,1410,7998,1.0,0,0,4,7,1410,0,1940,0,98178,47.4968,-122.277,train,12.301382825334498
20140929T000000,4,2.5,2760,13093,2.0,0,0,4,9,2760,0,1989,0,98075,47.5845,-122.06,train,13.521139497361697
20150410T000000,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1955,0,98007,47.5983,-122.149,train,13.122343377204325
20150423T000000,3,2.5,1650,2787,2.0,0,0,3,8,1650,0,2014,0,98065,47.5336,-121.838,train,12.978931709816678
20150305T000000,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,1968,0,98031,47.4169,-122.168,train,11.918390573078392
20150127T000000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,train,13.028052697933088
20140801T000000,4,2.5,2820,5934,1.0,0,3,5,9,1770,1050,1952,0,98116,47.5706,-122.403,train,13.77468856344402
20140509T000000,3,2.5,3560,107290,2.0,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,train,13.65416740755551
20140509T000000,4,2.25,2470,7447,2.0,0,0,3,8,2470,0,1984,0,98155,47.7514,-122.286,train,13.244581010128577
20150202T000000,3,2.5,1500,7350,1.0,0,0,2,7,1060,440,1979,0,98023,47.3025,-122.382,train,12.538967060803502
20140513T000000,3,1.5,1310,3880,1.0,0,0,3,7,1090,220,1956,0,98117,47.6821,-122.392,train,13.482831119581757
20150117T000000,3,1.75,1480,6592,1.0,0,0,4,7,1080,400,1978,0,98023,47.2982,-122.378,train,12.367340793126296
20150302T000000,4,2.5,2240,4447,2.0,0,0,3,7,2240,0,2006,0,98059,47.4868,-122.159,train,12.92391243868049
20140731T000000,4,2.75,3410,95396,1.5,0,0,4,10,3410,0,1962,0,98005,47.6547,-122.158,train,14.018451401960965
20141124T000000,4,2.5,2580,4818,2.0,0,0,3,8,2580,0,2005,0,98038,47.3607,-122.038,train,12.84779494409793
20140508T000000,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,1966,0,98042,47.4156,-122.149,train,12.634603026569334
20140923T000000,4,2.75,3130,9711,2.0,0,0,3,9,3130,0,2014,0,98059,47.4823,-122.124,train,13.383187995686226
20141023T000000,3,2.25,1450,1387,3.0,0,0,3,8,1450,0,2000,0,98115,47.6765,-122.302,train,13.116345305078767
20141015T000000,4,1.75,2420,8400,1.0,0,0,5,7,1620,800,1964,0,98056,47.5017,-122.165,train,12.765688433465597
20140512T000000,4,3.25,3270,5187,2.0,0,0,3,9,3110,160,2014,0,98052,47.6966,-122.133,train,13.848838945412718
20140714T000000,3,1.0,1240,8840,1.0,0,0,3,6,1240,0,1952,0,98125,47.7277,-122.308,train,12.594561129431222
20150218T000000,5,3.0,3480,6625,2.0,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,train,13.287877815881902
20140807T000000,2,1.5,1340,1286,2.0,0,0,3,8,1190,150,2006,0,98122,47.617,-122.309,train,13.092934566713517
20150214T000000,3,2.5,3400,12442,2.0,0,0,3,9,3400,0,2001,0,98075,47.5611,-122.032,train,13.610943392223
20141107T000000,3,1.0,1010,9678,1.0,0,0,5,7,1010,0,1955,0,98188,47.4396,-122.285,train,12.409013489526863
20140924T000000,4,2.5,2280,2432,2.0,0,0,5,8,1520,760,1921,0,98103,47.6605,-122.355,train,13.29967239237474
20150417T000000,5,3.5,3420,6403,2.0,0,2,3,8,2700,720,2013,0,98065,47.5162,-121.874,train,13.370784735902808
20140604T000000,3,2.25,2370,9619,1.0,0,0,4,8,1650,720,1973,0,98052,47.6366,-122.099,train,13.522480879185897
20140609T000000,3,3.0,2500,8304,2.0,0,0,3,8,2500,0,1997,0,98031,47.4022,-122.166,train,12.807378622424539
20150414T000000,5,3.25,3950,44431,1.0,0,0,3,10,2100,1850,1969,0,98005,47.6451,-122.173,train,14.037853789107714
20150429T000000,4,2.5,3030,180263,2.0,0,0,3,7,2030,1000,1987,0,98092,47.2953,-122.097,train,12.89921982609012
20140903T000000,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,1937,0,98199,47.6497,-122.393,train,13.112313041550827
20141008T000000,4,2.5,2960,28005,2.0,0,0,3,10,2960,0,1989,0,98072,47.7477,-122.117,train,13.541073712262515
20141107T000000,4,1.5,1610,6923,1.0,0,0,3,6,1010,600,1969,0,98198,47.3747,-122.306,train,12.524526376648708
20140904T000000,6,2.25,3830,11180,1.0,0,2,5,9,2440,1390,1962,0,98008,47.5849,-122.113,train,13.695600261291716
20141006T000000,4,2.0,1710,8814,1.0,0,0,5,7,1030,680,1975,0,98031,47.395,-122.174,train,12.594730635321957
20150206T000000,4,2.5,1560,7800,2.0,0,0,3,7,1560,0,1997,0,98168,47.514,-122.316,train,12.476099782743233
20150420T000000,3,1.75,1500,7800,1.0,0,0,3,7,1500,0,1968,0,98092,47.3141,-122.192,train,12.128111104060462
20150217T000000,3,1.75,2280,77972,1.0,0,0,3,8,1460,820,1977,0,98059,47.4804,-122.151,train,13.527428405491154
20150218T000000,4,2.5,3140,8455,2.0,0,0,3,8,3140,0,2003,0,98059,47.4866,-122.147,train,13.180420942442211
20141117T000000,3,1.5,1550,7260,1.5,0,0,2,6,1550,0,1925,0,98166,47.4693,-122.349,train,12.65395846952229
20141014T000000,4,1.75,1630,3000,1.0,0,0,3,7,930,700,1978,0,98144,47.5961,-122.305,train,12.65395846952229
20141014T000000,2,1.0,700,6000,1.0,0,0,3,6,700,0,1943,0,98055,47.4671,-122.212,train,12.323855681186558
20150202T000000,3,2.0,1790,7212,1.0,0,0,4,8,1790,0,1998,0,98042,47.3898,-122.154,train,12.793720411897448
20141006T000000,3,2.5,2680,5860,2.0,0,0,3,8,2680,0,2001,0,98011,47.7557,-122.223,train,13.217582643985264
20140923T000000,3,3.25,1600,1298,3.0,0,0,3,8,1600,0,1999,0,98117,47.6954,-122.375,train,12.765688433465597
20150309T000000,4,2.0,1970,7451,1.0,0,0,3,8,1350,620,1962,0,98133,47.765,-122.335,train,12.772805901234461
20150313T000000,4,2.75,3600,5040,2.0,0,0,3,9,2610,990,2004,0,98199,47.6487,-122.388,train,13.785051350479566
20140702T000000,4,3.0,1940,8170,1.0,0,0,4,7,1940,0,1948,0,98155,47.7381,-122.302,train,12.487485104968359
20150316T000000,6,1.5,1680,5202,1.5,0,0,2,7,1680,0,1911,0,98033,47.6798,-122.206,train,13.336667980051335
20141020T000000,3,1.0,1350,10000,1.0,0,0,4,7,1350,0,1954,0,98006,47.5741,-122.133,train,13.017002861746503
20150416T000000,4,3.5,3200,6420,2.0,0,0,3,9,3200,0,2006,0,98038,47.3545,-122.001,train,13.102160670086809
20140805T000000,5,2.75,2160,7200,1.5,0,0,3,7,1220,940,1955,0,98118,47.5576,-122.273,train,12.904207367601158
20140827T000000,3,2.5,2120,4512,2.0,0,0,3,8,2120,0,1988,0,98011,47.75,-122.183,train,13.071545759338541
20140603T000000,3,1.75,2880,18296,1.0,0,0,3,8,1580,1300,1958,0,98168,47.4881,-122.281,train,12.560244459250788
20140826T000000,3,1.0,1790,11884,1.0,0,0,3,7,1790,0,1951,0,98031,47.3887,-122.22,train,12.468436909997665
20150223T000000,5,3.0,2680,9624,2.0,0,0,3,7,1870,810,1995,0,98010,47.3279,-122.006,train,12.793856532650658
20140718T000000,5,2.5,2740,5400,2.0,0,0,3,8,2740,0,2005,0,98031,47.4036,-122.205,train,12.84476364029406
20140911T000000,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,train,13.457406021215947
20150224T000000,4,3.5,4270,40097,1.0,0,0,4,12,4270,0,1993,0,98077,47.7354,-122.078,train,13.9108207377686
20140521T000000,4,2.5,2630,48706,2.0,0,0,3,8,2630,0,1986,0,98072,47.775,-122.125,train,13.345506928718539
20150225T000000,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,train,14.077874822431765
20140508T000000,2,1.5,1110,957,2.0,0,0,3,8,930,180,2005,0,98119,47.6319,-122.362,train,13.120361374733656
20150323T000000,3,1.0,1060,10042,1.0,0,0,4,7,1060,0,1957,0,98188,47.4434,-122.283,train,12.301155526776865
20141007T000000,4,2.75,2910,9000,1.0,0,0,4,8,2130,780,1966,0,98006,47.544,-122.176,train,13.199231821660906
20140804T000000,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,1941,1984,98106,47.5297,-122.354,train,12.94084150078094
20150327T000000,2,2.75,2810,11205,1.0,0,0,3,7,1510,1300,1968,0,98178,47.4869,-122.243,train,13.017002861746503
20150207T000000,3,2.0,1440,3218,1.0,0,0,3,7,850,590,2008,0,98106,47.5655,-122.36,train,12.84792653170257
20140604T000000,3,2.0,1710,7225,2.0,0,0,4,7,1710,0,1988,0,98023,47.2917,-122.373,train,12.431214199507057
20150311T000000,3,2.5,2030,1800,3.0,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,train,13.716794585025117
20150225T000000,4,2.5,2980,10194,2.0,0,0,3,9,2980,0,1993,0,98006,47.5515,-122.12,train,13.499339843778206
20150129T000000,3,1.0,1060,10350,1.0,0,0,4,7,1060,0,1980,0,98038,47.365,-122.028,train,12.235631447771718
20141028T000000,3,2.75,1960,6390,1.5,0,2,5,8,1960,0,1900,0,98122,47.6032,-122.285,train,13.539757056377766
20141204T000000,4,2.5,2550,7500,1.0,0,0,3,8,1750,800,1976,0,98023,47.3165,-122.386,train,12.533576212168626
20141121T000000,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,train,12.66032791780777
20140519T000000,4,1.75,2080,13629,1.0,0,0,4,7,1040,1040,1955,0,98178,47.4866,-122.232,train,12.560244459250788
20141113T000000,3,1.0,1840,10178,1.0,0,0,3,7,1040,800,1960,0,98198,47.3979,-122.317,train,12.257240932104573
20140724T000000,4,3.0,2180,12196,2.0,0,0,4,7,2180,0,1968,0,98027,47.5338,-122.033,train,13.122163357401663
20140620T000000,4,1.0,1360,6000,1.5,0,0,3,7,1360,0,1917,0,98115,47.6854,-122.288,train,13.145102864373818
20141117T000000,2,1.0,670,7312,1.0,0,0,3,5,670,0,1942,0,98125,47.7145,-122.285,train,12.759957758756611
20150203T000000,3,1.75,1760,10349,1.0,0,0,3,8,1760,0,1957,0,98005,47.6347,-122.173,train,13.262125319779487
20141030T000000,4,3.5,3200,8049,1.0,0,0,3,8,2700,500,1980,0,98005,47.5841,-122.172,train,13.748408754423538
20150112T000000,4,2.5,2500,12090,1.0,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,train,13.244581010128577
20140805T000000,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,98040,47.5631,-122.219,train,13.639250592548915
20150224T000000,4,2.75,2930,4408,1.0,0,0,5,8,1660,1270,1939,0,98144,47.5841,-122.295,train,13.484224848030362
20140718T000000,5,1.75,1830,7986,1.0,0,0,4,7,1060,770,1962,0,98106,47.5208,-122.35,train,12.777052192115912
20140731T000000,4,2.75,3820,8850,2.0,0,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,train,14.058417520119434
20141023T000000,1,2.25,1940,2550,2.0,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.343,train,12.66032791780777
20141103T000000,3,1.0,1580,8240,1.0,0,0,4,7,1040,540,1978,0,98030,47.3542,-122.181,train,12.441144767709657
20150210T000000,2,1.0,760,6035,1.0,0,0,3,6,760,0,1920,0,98136,47.5443,-122.382,train,13.010313873595706
20150326T000000,3,2.5,2840,6854,2.0,0,0,3,9,2840,0,2002,0,98075,47.6006,-121.978,train,13.529160930746272
20141027T000000,3,2.5,1990,3694,2.0,0,0,3,8,1990,0,1989,0,98042,47.3872,-122.154,train,12.72039215855042
20141119T000000,2,1.5,1078,1263,2.0,0,0,3,7,1078,0,1990,0,98028,47.7532,-122.244,train,12.388394202324129
20140911T000000,2,2.75,3690,32044,2.0,1,4,3,12,3690,0,1989,0,98166,47.4485,-122.369,train,14.456837989794423
